baseMean	log2FoldChange	lfcSE	pvalue	padj
JJAGMNAF_00050	1081.30916874637	0.416328807355138	0.101167565890123	3.49744685833835e-05	6.17521558529523e-05
JJAGMNAF_00051	560.526165742564	0.130164184689857	0.112461764153808	0.245146145051523	0.283764333633226
JJAGMNAF_00052	137.78824146381	-1.48572204160808	0.19948554975077	4.23970091794276e-14	1.30399975480762e-13
JJAGMNAF_00053	594.285529215609	-0.489529300897286	0.134165542586844	0.000230271238062523	0.000382644027561144
JJAGMNAF_00054	442.539176629733	-2.55436036752474	0.140332028504295	6.61053339758689e-75	9.96036549007194e-74
JJAGMNAF_00055	284.623626288266	-2.53373246034291	0.176536917548251	4.72408610620985e-47	4.25167749558886e-46
JJAGMNAF_00056	418.590812791522	-2.64996377854266	0.150869860815789	1.50923108382244e-69	2.07577321374964e-68
JJAGMNAF_00057	562.181170035268	0.416444227515874	0.119512100617356	0.000461234273758353	0.000746097902424549
JJAGMNAF_00058	637.223243411701	-0.118098951298085	0.116437941952665	0.306353885828132	0.348153017708072
JJAGMNAF_00059	326.422592071217	0.526977669943753	0.143390281642426	0.000197002568444791	0.000329567844952341
JJAGMNAF_00060	808.819521368019	0.0871880369769952	0.104510151669695	0.402857861232357	0.446842342359463
JJAGMNAF_00061	660.44316958108	-1.19583916048562	0.110444184070643	1.08849607772548e-27	5.7467450402751e-27
JJAGMNAF_00062	287.018853916314	-1.12496427014954	0.150884111949497	3.74985908026931e-14	1.15466384079016e-13
JJAGMNAF_00063	621.949760142785	-1.43544529372465	0.111659092736322	2.72566464433342e-38	1.96511628389845e-37
JJAGMNAF_00064	362.847137538728	-1.64300838693925	0.154505738594236	8.59487110342098e-27	4.45869328808029e-26
JJAGMNAF_00065	77.095286857261	-1.01821230016989	0.2450298261688	1.66448054093898e-05	3.00615273454434e-05
JJAGMNAF_00068	59.203184060526	-0.604375079078046	0.290615843412953	0.0286814118667686	0.0383850033067233
JJAGMNAF_00069	33.1400083563798	0.0881698015458929	0.334779799942066	0.782743032619841	0.804952765907367
JJAGMNAF_00071	115.375455441945	0.0743318677550333	0.197474378715296	0.701788512514934	0.73265737273844
JJAGMNAF_00073	84.0693896859302	-0.613997437353498	0.220988899594134	0.00451362658251047	0.00662954353466214
JJAGMNAF_00074	150.829363868121	0.304607466712302	0.167031157755286	0.0643166530693052	0.0817522575980458
JJAGMNAF_00075	688.392801838512	0.612928897954819	0.11122025024775	3.0181506420998e-08	6.59713123236484e-08
JJAGMNAF_00076	250.302713757384	0.0501228973851618	0.141808165361221	0.722369510550203	0.751802494099979
JJAGMNAF_00077	210.507364893583	0.359605918752622	0.154105635803549	0.0178595296932562	0.0245134384019002
JJAGMNAF_00078	796.205636883568	-0.105942368578815	0.102650469291686	0.299480902681899	0.341064875156201
JJAGMNAF_00079	290.001899056729	-0.225820327315527	0.134691486743772	0.0909200655786225	0.113259459304164
JJAGMNAF_00080	197.473336873929	-0.605898995600814	0.176367925619261	0.000489437552318053	0.000790289894832642
JJAGMNAF_00081	410.795554470068	-0.454956048415391	0.12992852998844	0.000400805033132243	0.000652677048488571
JJAGMNAF_00082	5461.81858495964	-0.309694976592532	0.0887248921096003	0.000457405307163302	0.000741245337650741
JJAGMNAF_00083	594.794429869542	0.522298179821446	0.113256408165419	3.4783969125406e-06	6.65885832936038e-06
JJAGMNAF_00084	71.719217978158	0.964346596756244	0.243131414226888	4.94078317548736e-05	8.61025372102476e-05
JJAGMNAF_00085	55.3726326331725	0.366577227547525	0.251112313699027	0.132678563476451	0.160797066083978
JJAGMNAF_00086	768.032924065653	0.0686771989123197	0.107013649444168	0.518650898146756	0.562028973264485
JJAGMNAF_00087	1583.56900293829	-0.735775179194864	0.103739818816058	9.44912871921761e-13	2.69601736435549e-12
JJAGMNAF_00088	161.061159463909	-0.193987886370432	0.163598204822199	0.229512854365991	0.267051399310016
JJAGMNAF_00089	518.147529337254	0.446293494599261	0.112500503227976	6.50470310683425e-05	0.000112262636631464
JJAGMNAF_00090	200.241169592871	0.829131463467116	0.174336768567089	1.37821493160128e-06	2.70005291932405e-06
JJAGMNAF_00091	46.8274386721883	0.734277002739221	0.27273045803149	0.00508905222624548	0.00742188040826012
JJAGMNAF_00092	413.209516140316	-0.723032983601174	0.127435762728166	9.83876188378723e-09	2.23623384511164e-08
