featureID	uniq_len	num_alignments	counts	tpm
JJAGMNAF_00496	891	3950.0	3695.94	2615.84
JJAGMNAF_00497	465	4182.0	3930.06	5329.79
JJAGMNAF_00498	2097	958.0	927.56	278.94
JJAGMNAF_00499	656	522.0	454.61	437.02
JJAGMNAF_00500	548	448.0	393.53	452.85
JJAGMNAF_00501	894	895.0	781.40	551.19
JJAGMNAF_00502	378	400.5	336.91	562.07
JJAGMNAF_00503	713	1090.0	1008.83	892.26
JJAGMNAF_00504	713	794.0	741.96	656.23
JJAGMNAF_00505	888	216.0	213.05	151.30
JJAGMNAF_00506	1311	113.5	107.70	51.81
JJAGMNAF_00507	351	3.0	2.15	3.86
JJAGMNAF_00508	392	0.0	0.00	0.00
JJAGMNAF_00509	338	0.0	0.00	0.00
JJAGMNAF_00510	1566	1.0	0.11	0.05
JJAGMNAF_00511	453	35.0	28.98	40.35
JJAGMNAF_00512	3080	276.0	268.88	55.05
JJAGMNAF_00513	1199	104.5	100.42	52.81
JJAGMNAF_00514	265	105.5	64.62	153.78
JJAGMNAF_00515	331	129.5	99.03	188.67
JJAGMNAF_00516	2352	196.5	194.66	52.19
JJAGMNAF_00517	2460	68.5	67.33	17.26
JJAGMNAF_00518	1635	20.5	20.25	7.81
JJAGMNAF_00519	2949	42.0	40.86	8.74
JJAGMNAF_00520	2841	247.0	245.86	54.57
JJAGMNAF_00521	2349	40.0	37.77	10.14
JJAGMNAF_00522	2499	58.5	58.05	14.65
JJAGMNAF_00523	1944	71.0	69.24	22.46
JJAGMNAF_00524	1509	40.0	37.46	15.65
JJAGMNAF_00525	1743	45.5	45.38	16.42
JJAGMNAF_00526	3279	100.0	99.53	19.14
JJAGMNAF_00527	945	123.5	112.20	74.87
JJAGMNAF_00528	561	116.5	115.91	130.29
JJAGMNAF_00529	2179	64.5	62.93	18.21
JJAGMNAF_00530	307	13.0	10.47	21.51
JJAGMNAF_00531	3072	53.5	52.03	10.68
JJAGMNAF_00532	1554	13.0	12.57	5.10
JJAGMNAF_00533	1002	16.0	16.00	10.07
JJAGMNAF_00534	1143	4.0	4.00	2.21
JJAGMNAF_00535	2457	26.0	25.00	6.42
